CRSP_ID,variable,value
S.13.4.19.001,Start_Description,Intersection of Fawn Lake Dr NE and Lyons St NE
S.55.4.2.002,Start_Description,Havermill Rd NQ
S.86.4.39.008,Start_Description,Dalton Avenue NE
S.86.4.39.009,Start_Description,W Broadway Street
S.43.4.3.003,Start_Description,MNTH 22
S.04.4.59.001,Start_Description,Bemidji Rd NE
S.86.7.106.002,Start_Description,Co Rd 8 NW
S.69.4.47.003,Start_Description,US Hwy 53
S.86.4.42.002,Start_Description,Hwy 101
S.09.4.1.008,Start_Description,Harney Rd
S.13.4.9.002,Start_Description,T-Intersection of Oasis Rd and Park Trail
006-011,Start_Description,CSAH 27
S.04.4.22.002,Start_Description,Hwy 89
S.43.4.7.004,Start_Description,McLeod CH 8/Airport Rd/York Rd
S.47.4.9.001,Start_Description,0.36 North of 246th Dr
S.43.4.4.004,Start_Description,MNTH 7
S.73.7.155.001,Start_Description,Co Rd 9
S.69.8.730.001,Start_Description,Hwy 5
S.73.7.177.002,Start_Description,Co Rd 12
S.47.4.18.003,Start_Description,Meeker CTH 14/Meeker CTH 12
HEN.675,Start_Description,SEE INTERSECTING COUNTY RD 139
S.18.4.5.001,Start_Description,CSAH 20 / Riverside Dr
S.09.4.26.001,Start_Description,University Rd/CR 5
S.86.4.6.009,Start_Description,Hwy 55
S.86.4.37.006,Start_Description,State Highway 25
S.69.4.15.001,Start_Description,US Hwy 53
S.73.7.126.001,Start_Description,Co Rd 185
S.86.4.3.002,Start_Description,95th Street SW
HEN.370,Start_Description,E OF CO RD 201 TO W OF WILLOW
S.73.7.139.001,Start_Description,Co Rd 2
S.56.4.4.004,Start_Description,CSAH 60
014-060,Start_Description,CSAH 46
S.73.4.5.001,Start_Description,Co Rd 3
S.55.4.14.003,Start_Description,USTH 52
S.86.4.75.004,Start_Description,0.11 miles SE of 120th St NE
S.86.4.75.005,Start_Description,Elm St
S.86.7.112.001,Start_Description,Clementa Ave SW
S.04.4.5.002,Start_Description,Russell Dr NW
S.04.4.21.003,Start_Description,Glidden Rd NE
S.69.7.692.002,Start_Description,Lismore Rd
S.69.7.443.001,Start_Description,Floodwood River Rd
S.86.4.7.003,Start_Description,Co Rd 35 W
S.13.7.82.001,Start_Description,Intersection of 310th St and Pleasant Valley Rd
HEN.249,Start_Description,Rebecca Park Trl/CSAH 50
S.49.7.214.001,Start_Description,MN TH 27
HEN.647,Start_Description,SEE INTERSECTING CSAH 92
S.73.4.24.001,Start_Description,Hwy 28
S.13.4.1.001,Start_Description,Intersection of Co Hwy 1 and 540th St
S.69.7.636.001,Start_Description,Heritage Trail
HEN.653,Start_Description,M.P. 0.65 TO W OF CSAH 92
S.56.4.74.001,Start_Description,CSAH 35
S.73.7.184.001,Start_Description,Co Rd 183
S.56.4.41.002,Start_Description,MNTH 108
S.86.7.106.004,Start_Description,Cahill Ave NE
S.73.4.52.001,Start_Description,Co Rd 9
S.18.4.16.002,Start_Description,CSAH 39 / CSAH 16
HEN.244,Start_Description,SEE INTERSECTING CSAH 139
S.73.7.111.001,Start_Description,Co Rd 12
S.73.4.28.001,Start_Description,Co Rd 18
046-050,Start_Description,E LIMS ALBERT LEA
S.69.7.588.001,Start_Description,Green Rock Rd
S.04.4.8.003,Start_Description,Swenson Rd SE
084-010,Start_Description,CSAH 18
S.73.4.21.001,Start_Description,Co Rd 9
S.73.7.185.001,Start_Description,Co Rd 17
S.49.7.231.001,Start_Description,CSAH 258
S.13.4.23.002,Start_Description,T-Intersection of Chisago Blvd and Lofton Ave
S.56.4.4.001,Start_Description,USTH 59
S.69.4.43.003,Start_Description,Jean Duluth Rd (CSAH 37)
S.69.7.915.001,Start_Description,Sturgeon Rd / CR 65
S.86.4.7.004,Start_Description,25th St NW
S.86.7.119.002,Start_Description,Jamison Avenue NE
S.49.4.26.004,Start_Description,MN TH 25
S.25.4.4.001,Start_Description,State Highway 58
S.09.7.113.001,Start_Description,Big Lake Rd/CR 7
S.73.7.131.001,Start_Description,Co Rd 3
S.69.9.8217.001,Start_Description,Lenort Rd / CR 795
S.69.4.35.001,Start_Description,Lavaque Rd (CSAH 48)
S.56.4.60.001,Start_Description,USTH 10
S.86.7.129.001,Start_Description,Co Rd 3NW
S.55.4.18.002,Start_Description,Ash Rod NW
HEN.250,Start_Description,@ CSAH 10
S.86.7.134.001,Start_Description,Hwy 55
S.69.4.137.001,Start_Description,MN-37
S.43.4.16.002,Start_Description,MNTH 7
S.86.7.138.001,Start_Description,Hwy 55
S.86.7.139.001,Start_Description,Babcock Blvd
S.73.4.44.002,Start_Description,Co Rd 7
S.86.4.8.007,Start_Description,Co Rd 39 NW
S.86.7.147.001,Start_Description,Settlers Pkwy
S.86.7.148.001,Start_Description,35th St NE
S.04.4.14.001,Start_Description,Becida Rd SW
S.47.4.2.001,Start_Description,MNTH 24
S.04.4.10.001,Start_Description,Clearline Rd SW
S.04.4.11.001,Start_Description,Washington Ave S
S.04.4.11.002,Start_Description,15th St SW
S.04.4.11.003,Start_Description,Divisino St W
S.04.4.11.004,Start_Description,0.20 miles N of Florence Ct NW
S.04.4.12.001,Start_Description,1st St E
S.04.4.12.002,Start_Description,Lake Ave NE
S.73.7.149.001,Start_Description,Stearns County Line
S.69.4.7.001,Start_Description,Intersection of Co Hwy 7 and Co Hwy 8
S.49.7.242.001,Start_Description,CSAH 26
HEN.247,Start_Description,N OF TH 55 TO S OF PIONEER TRL
S.86.4.36.001,Start_Description,I-94 WB Ramps
S.04.4.9.001,Start_Description,U.S. Rte 2
S.04.4.15.001,Start_Description,30h St NW
S.04.4.15.002,Start_Description,Anne St NW
S.25.4.2.002,Start_Description,US Highway 63
S.86.4.13.001,Start_Description,0.42 miles north of Ortloff Trail NW
S.73.4.4.001,Start_Description,Co Rd 3
S.69.7.1014.001,Start_Description,T-Intersection of Lavaque Bypass Rd and Ugstad Rd
S.04.4.17.002,Start_Description,Annebelle St NE
S.04.4.19.001,Start_Description,Power Dam Rd NE
S.49.7.256.001,Start_Description,CSAH 35
S.86.4.35.004,Start_Description,Colbert Avenue NW
S.43.4.2.005,Start_Description,MNTH 7
S.13.4.25.001,Start_Description,T-Intersection of Olinda Trail and 289th Ct
S.25.7.50.002,Start_Description,US Highway 52
S.04.4.21.001,Start_Description,Paul Bunyan Dr NW
S.04.4.21.002,Start_Description,29th St NE
S.13.4.12.001,Start_Description,T-Intersection of Park Trail and Oasis Rd
S.09.4.13.003,Start_Description,CR 8
S.18.4.13.001,Start_Description,TH 371
S.69.7.266.002,Start_Description,T-Intersection of Laine Rd and Two Harbors Rd
S.73.4.41.001,Start_Description,Co Rd 42
S.69.7.258.001,Start_Description,T-Intersection of Lismore Rd and Bergquist Rd
S.56.4.74.002,Start_Description,CSAH 45
S.04.4.23.007,Start_Description,Bushy Lane Rd NE
S.73.7.113.001,Start_Description,Co Rd 12
084-040,Start_Description,T.H. #65
S.56.4.55.002,Start_Description,Ottertail Corp Lmts
S.04.4.23.004,Start_Description,Hwy 1
S.69.7.440.001,Start_Description,Alborn Pengilly Trail
S.04.4.23.006,Start_Description,Battle River Rd NE
S.04.4.57.001,Start_Description,Bemidji Rd NE
005-020,Start_Description,CO RD 79
S.43.7.55.001,Start_Description,McLeod CTH 2
S.56.4.35.007,Start_Description,CSAH 41
S.56.4.15.003,Start_Description,CSAH 86
S.49.4.10.001,Start_Description,CSAH 26
S.73.4.3.002,Start_Description,Co Rd 17
S.56.7.115.001,Start_Description,CSAH 74
S.73.7.165.002,Start_Description,Co Rd 2
011-010,Start_Description,W CO LINE
S.73.7.145.001,Start_Description,Co Rd 45
S.47.4.36.001,Start_Description,USTH 30
S.04.4.3.001,Start_Description,Pinewood Rd NW
S.86.4.44.001,Start_Description,Hansack Ave SE
S.43.4.11.001,Start_Description,McLeod CTH 67/Nature Ave
S.73.4.42.001,Start_Description,Co Rd 23
S.69.4.136.001,Start_Description,CSAH 5
S.47.4.14.001,Start_Description,Common St/ MNTH 19
S.56.4.8.002,Start_Description,Perham Corp Lmts
S.04.4.8.002,Start_Description,Lake Ave SE
005-010,Start_Description,CSAH 18
S.69.4.42.001,Start_Description,N Shore Dr
S.86.4.526.003,Start_Description,750th Ave NW
S.09.7.116.001,Start_Description,Freeman Rd/CR 117
017-070,Start_Description,TH 69
S.86.4.37.004,Start_Description,Oak Avenue N
022-060,Start_Description,CSAH 14
S.56.4.35.009,Start_Description,MNTH 108
S.13.4.15.001,Start_Description,T-Intersection of Green Lake Trail and Manning Trail
S.04.4.37.001,Start_Description,Nebish Rd NE
S.04.4.38.001,Start_Description,Pioneer Rd NE
S.47.4.11.003,Start_Description,Meeker CTH 34
S.86.4.42.001,Start_Description,Wright County Line
S.69.4.4.002,Start_Description,Beyer Rd (CSAH 259)
029-010,Start_Description,W CO LINE
S.04.4.41.001,Start_Description,Hwy 71
S.04.4.44.001,Start_Description,Beltrami County Line
S.04.4.44.002,Start_Description,Ose Rd NW
S.25.4.16.001,Start_Description,State Highway 58
018-011,Start_Description,CSAH 5
S.56.4.83.002,Start_Description,Battle Lake Corp Lmts
S.86.7.125.001,Start_Description,Co Rd 4 SW
S.86.4.3.005,Start_Description,0.03 miles North of Field Crest Blvd
S.49.7.230.001,Start_Description,SO CO LINE
S.69.7.894.001,Start_Description,E Stark Rd
S.56.7.120.001,Start_Description,CSAH 33
S.04.4.50.001,Start_Description,Grant Ave S
S.86.4.7.002,Start_Description,0.11 miles NE of Imhoff Ave SW
S.04.4.52.001,Start_Description,Hwy 71
S.43.4.115.002,Start_Description,McLeod CTH 7/School Rd SW
S.04.4.55.001,Start_Description,Lookout Tower Rd NE
S.04.4.56.001,Start_Description,Gull Lake Loop Rd NE
S.73.7.162.001,Start_Description,Co Rd 34
S.04.4.58.001,Start_Description,Resv Hwy 18
S.49.4.13.001,Start_Description,CSAH 52
S.43.4.31.001,Start_Description,McLeod CTH 5/MNTh 235
S.13.4.9.003,Start_Description,Intersection of Oasis Rd and St. Croix Trail
S.55.4.14.001,Start_Description,Olmsted CTH 5
S.49.7.255.001,Start_Description,MN TH 27
S.49.4.1.004,Start_Description,SO LIMITS FLENSBURG
S.04.4.91.001,Start_Description,3rd Ave S
S.43.4.4.003,Start_Description,147th St
S.47.4.24.001,Start_Description,USTH 12
S.18.4.18.002,Start_Description,TH 371
S.04.7.100.001,Start_Description,Corlan Rd NE
S.04.7.101.001,Start_Description,Hwy 1
S.04.7.102.001,Start_Description,Hoyum Rd NE
S.04.7.103.001,Start_Description,Hwy 1
S.04.7.105.001,Start_Description,Hwy 72
S.04.7.107.001,Start_Description,Co Rd 36
S.04.7.108.001,Start_Description,Resv Hwy 28
S.04.7.110.001,Start_Description,Hwy 72
S.04.7.111.001,Start_Description,Hwy 72
S.04.7.111.002,Start_Description,Artesian Spring Rd NE
S.04.7.112.001,Start_Description,Hwy 72
S.04.7.113.001,Start_Description,Battle River Rd NE
S.04.7.200.001,Start_Description,Irvine Ave NW
S.04.7.201.001,Start_Description,Pleasant Valley Rd NW
S.04.7.202.001,Start_Description,Polaris Rd NW
S.04.7.203.001,Start_Description,Gull Lake Loop Rd NE
S.04.7.300.001,Start_Description,Old Hwy 71
S.04.7.301.001,Start_Description,Irvine Ave NW
S.04.7.303.001,Start_Description,Shorecrest Rd NE
S.04.7.304.001,Start_Description,Hwy 72
S.73.4.9.008,Start_Description,River St
S.04.7.306.001,Start_Description,Corlan Rd NE
S.04.7.307.001,Start_Description,Turtle River Lake Rd NE
S.04.7.307.002,Start_Description,0.51 miles S of Main St E
S.04.7.309.001,Start_Description,Hines Rd NE
S.04.7.311.001,Start_Description,Lookout Tower Rd NE
S.04.7.328.001,Start_Description,Scenic Hwy NE
S.86.4.8.001,Start_Description,Wright County Line
S.04.7.402.001,Start_Description,0.31 miles W of Jackson Ave SW
S.04.7.402.002,Start_Description,Washington Ave S
S.55.4.7.001,Start_Description,MNTH 30
S.04.7.403.002,Start_Description,30th St SE
S.04.7.404.001,Start_Description,Washington Ave S
S.56.4.53.001,Start_Description,USTH 10
S.04.7.404.004,Start_Description,Van Burn Ave SE
S.04.7.406.001,Start_Description,Lake Ave NE
S.04.4.57.002,Start_Description,0.05 miles S of Main Ave W
S.86.4.75.002,Start_Description,0.87 miles SE of Hwy 24
S.69.7.692.001,Start_Description,Roberg Rd
S.04.7.413.001,Start_Description,Power Dam Rd NE
S.04.7.500.001,Start_Description,""
S.04.7.501.001,Start_Description,1.64 miles S of U.S. Rte 2
S.04.7.503.001,Start_Description,Centerline Rd NW
S.04.7.505.001,Start_Description,U.S. Rte 2
S.04.7.507.001,Start_Description,Centerline Rd NW
S.04.7.509.001,Start_Description,Grange Rd NW
S.04.7.511.001,Start_Description,Spencer Rd NW
S.04.7.513.001,Start_Description,Aure Rd NW
S.86.4.31.001,Start_Description,0.13 Miles East of 748th Avenue
S.04.7.600.001,Start_Description,Co Rd 511
S.04.7.600.002,Start_Description,Hwy 89
S.04.7.601.001,Start_Description,Lumberjack Rd NW
S.04.7.602.001,Start_Description,Aure Rd NW
S.04.7.603.001,Start_Description,Hwy 89
S.04.7.700.001,Start_Description,Hwy 89
S.04.7.701.001,Start_Description,Benville Rd NW
S.04.7.702.001,Start_Description,Beltrami County Line
S.04.7.703.001,Start_Description,Hwy 89
S.04.7.704.001,Start_Description,Todroff Rd NW
S.04.7.705.001,Start_Description,Hamre Rd NW
S.04.7.706.001,Start_Description,0.09 miles E of the Beltrami County Line
S.04.7.707.001,Start_Description,Thorhult Rd NW
S.04.7.709.001,Start_Description,Thorhult Rd NW
S.04.7.710.001,Start_Description,Beltrami County Line
S.04.7.710.002,Start_Description,Jelle Rd NW
S.55.4.2.001,Start_Description,14th St NE
S.73.7.187.001,Start_Description,Co Rd 28
S.25.4.1.003,Start_Description,0.10 Miles SW of Pioneer Road
S.25.4.1.004,Start_Description,Featherstone Road
S.47.4.3.001,Start_Description,USTH 10/CSAH 20/Meeker CTH 39/Tri County Rd
S.25.4.10.002,Start_Description,S Main Street
S.73.4.6.001,Start_Description,Hwy 23
S.69.4.97.001,Start_Description,T-Intersection of MN 37 and Co Hwy 97
S.73.7.199.001,Start_Description,Co Rd 13
S.86.4.30.005,Start_Description,County Road 6 SW
S.25.4.11.004,Start_Description,0.46 miles SE of 180th Avenue
S.86.4.8.002,Start_Description,Hwy 12
S.56.4.3.001,Start_Description,CSAH 10
S.55.4.6.001,Start_Description,Olmsted CTH 3
S.86.7.101.001,Start_Description,Oliver Ave NW
S.73.7.167.001,Start_Description,Co Rd 157
S.86.4.36.002,Start_Description,Main Street
S.49.7.267.001,Start_Description,CSAH 23
S.73.7.123.002,Start_Description,253rd Ave
S.69.4.88.001,Start_Description,Intersection of Grant McMahan Blvd and MN 1
S.73.4.12.001,Start_Description,Hwy 23
S.25.4.17.002,Start_Description,5th St N
S.86.4.21.001,Start_Description,.05 miles East of 750th Ave
S.86.7.105.001,Start_Description,Co Rd 6 NW
S.18.4.11.003,Start_Description,CR 112 / Old Hwy 371
025-031,Start_Description,CSAH 45
013-040,Start_Description,SHELL ROCK RIV
S.73.4.69.001,Start_Description,Burbank Rd
S.25.4.22.001,Start_Description,County 17 Blvd
S.25.4.23.001,Start_Description,State Highway 56
S.04.4.15.003,Start_Description,Grange Rd NW
S.25.4.24.002,Start_Description,County 24 Blvd
S.25.4.24.003,Start_Description,State Highway 52
S.25.4.25.002,Start_Description,Spring Garden Road
S.25.4.27.001,Start_Description,County 11 Blvd
S.25.4.27.002,Start_Description,0.25 miles East of 176th Avenue Way
S.69.4.58.001,Start_Description,T-Intersection of Section Thirty Rd and Fernberg Rd
009-030,Start_Description,CSAH 14
S.13.4.18.001,Start_Description,T-Intersection of Lent Trail and Forest Blvd
S.73.4.9.002,Start_Description,0.49 miles E of Hwy 22
017-062,Start_Description,CO RD 71
S.18.4.20.002,Start_Description,Jackson St
S.25.4.5.002,Start_Description,Territorial Road
S.25.4.6.001,Start_Description,Main Street N
S.73.7.152.001,Start_Description,Co Rd 10
S.25.4.63.001,Start_Description,Main Steret
S.25.4.66.001,Start_Description,County 1 Blvd
S.25.4.68.001,Start_Description,S Main St
S.49.4.12.003,Start_Description,E LIMITS SOBIESKI
S.04.4.29.003,Start_Description,Swinburne Ct NW
S.09.4.4.004,Start_Description,Mahtowa Rd/CR 5
S.13.4.2.001,Start_Description,T-Intersection of N Lake Dr and Tucker St
S.69.9.8107.001,Start_Description,Britt Bypass
034-070,Start_Description,N LIMS OAKLAND
S.69.7.884.001,Start_Description,Munger Shaw Rd / CR 15
S.18.4.19.001,Start_Description,CSAH 3
S.18.4.59.001,Start_Description,TH 210
S.73.4.40.001,Start_Description,Co Rd 10
S.04.4.29.002,Start_Description,Hwy 71
S.73.4.9.004,Start_Description,Main St E
S.25.7.41.001,Start_Description,County 7 Blvd
S.25.7.42.001,Start_Description,County 4 Blvd
S.25.7.43.001,Start_Description,County 11 Blvd
S.25.7.44.001,Start_Description,STH 56
S.47.4.15.001,Start_Description,Common St
S.25.7.45.002,Start_Description,365th St
S.25.7.45.003,Start_Description,County 45 Blvd
S.25.7.45.004,Start_Description,STH 58
S.25.7.46.001,Start_Description,Praire Island Blvd
S.25.7.47.000,Start_Description,400th St
S.04.7.407.002,Start_Description,Roosevelt Rd SE
091-020,Start_Description,I-35
S.25.7.49.001,Start_Description,Goodhue Avenue
S.56.4.77.001,Start_Description,MNTH 29
S.69.4.92.002,Start_Description,Intersection of Shaw Adam Rd and Shaw Rd
S.73.7.186.002,Start_Description,0.65 miles E of Main St S
S.25.7.52.001,Start_Description,County 6 Blvd
S.69.4.102.001,Start_Description,CSAH 7
S.86.7.136.001,Start_Description,Co Rd 3 NW
S.25.7.54.001,Start_Description,County 1 Blvd
S.25.7.55.001,Start_Description,500th Street
S.86.4.20.002,Start_Description,0.20 miles South of Shadow Ridge Drive
S.25.7.57.001,Start_Description,County 24 Blvd
S.13.7.70.002,Start_Description,Intersection of Oriole Ave and 400th St
S.25.7.59.001,Start_Description,0.25 West of 110th Avenue
S.04.4.25.001,Start_Description,E Grace Lake Rd Se
S.86.4.14.002,Start_Description,37th Street SE
S.49.7.277.001,Start_Description,CSAH 277
S.55.4.8.002,Start_Description,CSAH 6
S.86.4.6.006,Start_Description,0.25 miles NE of 50th St SW
S.69.4.73.001,Start_Description,.12 Miles East of Intersection of Old Hwy 61 and E County Road 61
S.86.4.7.006,Start_Description,Hwy 55
S.56.4.43.001,Start_Description,CSAH 1
S.25.4.24.001,Start_Description,County 9 Blvd
S.55.4.5.004,Start_Description,.22 mi N of 85th St NW
S.43.4.9.004,Start_Description,McLeod CTH 23
S.73.4.34.001,Start_Description,Co Rd 66
S.43.7.72.001,Start_Description,USTH 212
S.09.7.116.002,Start_Description,Crosby Rd/CR 119
S.13.7.74.001,Start_Description,T-Intersection of Lincoln Rd and 347th St
S.86.4.5.001,Start_Description,Common St SW
S.69.7.269.001,Start_Description,T-Intersection of Boulder Dam Rd and Rice Lake Rd
S.56.4.27.002,Start_Description,Fergus Falls Corp Lmts
051-040,Start_Description,E LIM OF ALDEN
S.25.4.30.002,Start_Description,0.50 miles West of Main Street
S.73.7.137.002,Start_Description,Co Rd 47
025-023,Start_Description,E LIM MANCHESTER
S.55.7.134.001,Start_Description,CSAH 5 / 2nd Ave NW
S.09.7.128.001,Start_Description,1/4 mi south of CR 128 (or CR 8?)
S.73.4.35.001,Start_Description,Co Rd 17
HEN.239,Start_Description,SEE INTERSECTING CSAH 19
S.18.7.131.001,Start_Description,TH 371
S.43.4.8.002,Start_Description,.24 mi W of Vale Ave
S.86.7.113.001,Start_Description,Co Rd 12 N
S.25.7.58.001,Start_Description,County 8 Blvd
012-060,Start_Description,CSAH 46
S.47.4.34.002,Start_Description,MNTH 24
S.56.4.86.001,Start_Description,CSAH 15
S.56.4.87.001,Start_Description,Douglas County Line
HEN.671,Start_Description,@ CSAH 24-E JCT
S.56.4.51.002,Start_Description,CSAH 80
002-020,Start_Description,CSAH 3
035-011,Start_Description,CSAH 20
S.04.4.31.001,Start_Description,Hwy 71
S.18.7.109.001,Start_Description,CSAH 3
S.73.4.17.005,Start_Description,0.25 miles E of Co Rd 167
S.49.4.24.003,Start_Description,CSAH 26
S.55.4.28.001,Start_Description,.39 mi W of 70th Ave NE
S.47.4.1.001,Start_Description,CSAH 7/900 Ave/CSAH 12
S.49.4.24.001,Start_Description,SO CO LINE
S.47.4.18.002,Start_Description,MNTH 22
S.73.7.176.001,Start_Description,Co Rd 175
013-012,Start_Description,FAI 35
013-010,Start_Description,TH 69
S.55.4.31.001,Start_Description,Olmsted CTH 3
S.04.7.401.001,Start_Description,Beltrami Line Rd
S.69.4.7.006,Start_Description,Intersection of Co Hwy 7 and Town Line Rd
014-030,Start_Description,NO LIM EMMONS
001-012,Start_Description,BRIDGE #24511
022-054,Start_Description,INT HWY 90
S.25.7.47.001,Start_Description,County 9 Blvd
S.56.4.60.002,Start_Description,CSAH 51
S.73.4.17.003,Start_Description,Morning View Ln
HEN.694,Start_Description,Fletcher Ln/CR 116
S.69.4.97.003,Start_Description,Intersection of Ajax Rd and Heritage Trail
S.43.7.77.001,Start_Description,Chandler Ave N
S.86.4.4.002,Start_Description,35th Street SW
S.73.4.33.001,Start_Description,Hwy 23
S.86.4.6.001,Start_Description,Common St
S.73.7.175.001,Start_Description,Hwy 13
S.86.4.8.005,Start_Description,65th St NW
S.13.4.20.002,Start_Description,.1 Miles North of 4th Ave N and N Lakes Trail Intersection
S.86.4.35.002,Start_Description,County Road 6 NW
S.69.7.697.002,Start_Description,Hoodo Point Rd
026-011,Start_Description,CSAH 1
018-010,Start_Description,S CO LINE
S.55.4.8.004,Start_Description,Meadow Crossing Rd SW
S.55.4.19.001,Start_Description,MNTH 30
S.47.4.19.002,Start_Description,0.25 mile east of 318th St
S.09.4.8.003,Start_Description,MN 23
S.55.7.101.001,Start_Description,St Bridgets Rd SE
S.55.7.101.002,Start_Description,CSAH 1 / Simpson Rd SE
S.55.7.102.001,Start_Description,CSAH 23
S.55.7.102.002,Start_Description,USTH 14
S.55.7.102.003,Start_Description,CSAH 2 / Viola Rd NE
