,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
2002,HEN.287,,1,1,5,RP.287,,2852.4706,,Hennepin,Metro MN,27,0,,112,Long Lake,Wayzata Blvd,SEE INTERSECTING CSAH 146,E OF MARTHA LANE TO 525' E,2.17,2.71,2015,11390,0.540240644,11.23,1,1.85,Suburban,Urban,UM,UM,YES,Y,Commercial,Paved,3-Lane,Undivided,Multi-Lane Undivided,35,Imagery 16,None,None,12,Curb & Gutter,Variable,Undivided,NV,3,Present,Present,None,Both Sides,None,6,8,0,0,0,14,25.91437752,Small sections in the downtown area with parking on one-side.,12,2,4,1,0,3,0,0,0,0,0,1,1,1,1,0,1,9,12,11747200,,1,1,0,0,0,0,0,0,0,1,1,0,1,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2003,HEN.289,,1,1,5,RP.289,,19544.4836,,Hennepin,Metro MN,27,0,,102,Golden Valley/Crystal,Douglas Dr N,N OF GLDN VY RD TO S OF OLYMPA,@ FAIRVIEW AVE/PARK ENT,0.5,4.11,2015,9340,3.701606742,63.1,1,0.27,Suburban,Urban,UM,UM,YES,Y,Mixed Use,Paved,3-Lane,Undivided,Multi-Lane Undivided,35,Imagery 16,None,None,12,Curb & Gutter,Variable,Undivided,NV,3,Present,Present,None,Both Sides,Both Sides,43,24,192,0,8,267,72.13083901,Sections reconstructed recently to add a roundabout. Curb medians at intersections.,89,1,9,1,0,57,0,21,6,0,4,1,0,0,1,2,32,54,89,4135200,,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2004,HEN.29,,1,1,5,RP.29,,12666.37169,,Hennepin,Metro MN,27,0,,125,Mound/Spring Park,Bartlett Blvd and Wilshire,SEE INTERSECTING CSAH 110,@ CSAH 15,0,2.41,2016,3050,2.398934032,13.35,18,7.5,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,30,Imagery 16,None,None,11,Paved,3,Undivided,NV,3,Present,Present,Both Sides,One Side,None,23,5,123,0,7,158,65.86258642,"LOTS of variability in the parking restrictions, in the type of curb existing and not, shoulder width is highly variable.",19,0,7,0,0,9,0,2,2,0,1,0,0,0,0,2,5,12,19,868600,,0,1,1,0,1,0,0,0,0,1,0,0,1,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2005,HEN.291,,1,1,5,RP.291,,1636.240968,,Hennepin,Metro MN,27,0,,81,Minneapolis,W Broadway Av,@ 26TH AVE N,W OF 26 TO E OF 29TH AVE N,1.63,1.94,2012,9700,0.309894123,5.49,1,3.23,Urban Core,Urban,UM,UM,YES,Y,Commercial,Paved,5-Lane,Undivided,Multi-Lane Undivided,35,Imagery 17,None,None,10,Curb & Gutter,2,Undivided,NV,3,None,Present,One Side,Both Sides,None,9,8,1,0,2,20,64.53817139,5-lanes with a turn lane,22,1,2,0,0,9,1,5,1,0,1,0,0,0,1,1,4,16,22,1232800,,1,1,1,1,1,0,0,0,0,1,1,0,1,1,9,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,1,0
2006,HEN.292,,1,1,5,RP.292,,8073.607844,,Hennepin,Metro MN,27,0,,70,New Hope/Golden Valley,Medicine Lake Rd,@ TH 169 WEST RAMP,@ LOUISIANA AVE,0,1.53,2015,12000,1.529092395,33.49,0,0,Urban,Urban,UM,UM,YES,Y,Mixed Use,Paved,3-Lane,Undivided,Multi-Lane Undivided,35,Imagery 17,None,None,11,Curb & Gutter,Variable,Undivided,NV,3,Present,Present,None,Both Sides,Both Sides,26,17,27,0,7,77,50.35666927,,56,0,6,0,0,23,0,4,2,0,0,0,0,0,0,3,14,39,56,2032200,,0,1,1,0,0,0,0,0,0,1,1,0,1,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2008,HEN.298,,1,1,5,RP.298,,2746.38654,,Hennepin,Metro MN,27,0,,152,Minneapolis,Osseo Rd,@ 47TH AVE N-L,47th Av N,5.72,6.24,2013,10655,0.520148966,10.11,1,1.92,Urban Core,Urban,UM,UM,YES,Y,Residential,Paved,3-Lane,Undivided,Multi-Lane Undivided,30,Imagery 16,None,None,11,Curb & Gutter,Variable,Undivided,NV,3,Present,Present,None,One Side,One Side,15,3,14,0,9,41,78.82357304,,61,0,10,0,0,30,0,16,4,0,4,0,0,0,0,4,26,31,61,3183800,,0,1,1,0,0,0,0,0,0,1,1,0,1,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2009,HEN.3,,1,1,5,RP.3,,10566.06124,,Hennepin,Metro MN,27,0,,21,Minneapolis,50th,SEE INTERSECTING CSAH 17,SEE INTERSECTING CSAH 22,0,2,2015,11375,2.001147961,41.54,0,0,Urban Core,Urban,UM,UM,YES,Y,Residential,Paved,3-Lane,Undivided,Multi-Lane Undivided,30,Imagery 15,None,None,12,Curb & Gutter,2,Undivided,NV,3,Present,Present,None,Both Sides,None,63,19,46,0,44,172,85.95066599,Street configuration is variable but overall is 3-lanes with a center turn-lane.,142,1,13,1,0,85,1,34,10,1,6,1,0,0,1,11,41,89,142,6721200,,0,1,0,0,0,0,0,0,0,1,1,0,1,1,5,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2010,HEN.30,,1,1,5,RP.30,,2957.636514,,Hennepin,Metro MN,27,0,,152,Minneapolis,Cedar Ave,@ 38TH STREET E,SEE INTERSECTING CSAH 42,15.08,15.64,2016,13000,0.560158431,13.29,0,0,Urban Core,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,30,Imagery (2017),None,None,12,Curb & Gutter,6,Undivided,NV,2S,Present,Present,Both Sides,Both Sides,None,23,16,2,0,0,41,73.19357837,0,124,0,14,0,0,67,0,18,10,0,6,1,0,0,0,12,31,81,124,5368800,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2011,HEN.300,,1,1,5,RP.300,,9547.84472,,Hennepin,Metro MN,27,0,,10,Crystal/Brooklyn Center,Bass Lake Rd,E OF CSAH 81 TO ADAIR AVE N,E OF HALIFAX TO W OF DREW AVE,21.6,23.41,2011,10985,1.808303924,36.25,5,2.77,Urban,Urban,UM,UM,YES,Y,Residential,Paved,3-Lane,Divided,Multi-Lane Divided,35,Imagery (2017),None,None,12,Curb & Gutter,Variable,Undivided,Undivided,2S,Present,Present,None,Both Sides,None,32,10,66,0,5,113,62.48949554,0,46,1,8,1,1,34,1,12,5,1,4,1,0,1,0,6,12,27,46,13274600,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2014,HEN.304,,1,1,5,RP.304,,8035.309613,,Hennepin,Metro MN,27,0,,121,Champlin,French Lake Rd/Elm Creek Xing/E Hayden Lk,E OF VLLY FRG TO W OF FR LK RD,@ USTH 169,6.67,8.19,2015,6035,1.521838942,16.76,1,0.66,Suburban,Urban,UM,UM,YES,Y,Mixed Use,Paved,3-Lane,Undivided,Multi-Lane Undivided,40,Imagery 16,None,None,11,Curb & Gutter,6,Undivided,NV,1,Present,Present,None,One Side,None,14,0,28,0,0,42,27.59818982,,9,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,7,9,814600,,0,1,1,0,0,0,0,0,0,1,1,0,0,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2016,HEN.307,,1,1,5,RP.307,,16827.14021,,Hennepin,Metro MN,27,0,,28,Bloomington,Bush Lake Rd,M.P. 0.48 TO S OF W BUSH LK RD,@ CHALET RD/84TH ST,0.47,3.65,2016,7345,3.186958373,42.72,17,5.33,Suburban,Urban,UM,UM,YES,Y,Recreational,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery 16,None,None,12,Paved,5,Undivided,NV,1,Present,Present,None,None,One Side,12,0,0,0,13,25,7.844470205,"Shoulder-width is variable as is the composition. Hyland Hills Regional Park are all the ""Other"" accesses but 3 which are RR. Plus there are many Ped-bike trail crossings.",47,0,15,0,0,27,0,8,8,0,4,0,0,0,0,11,7,29,47,2705200,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2017,HEN.308,,1,1,5,RP.308,,7314.712133,,Hennepin,Metro MN,27,0,,4,Eden Prairie,Eden Prairie Rd,N OF N H CRST CT TO S OF D L T,S LUND RD TO BRCH ISLAND PARK,4.27,5.66,2016,7200,1.385362146,18.2,5,3.61,Suburban,Urban,UM,UM,YES,Y,Recreational,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Paved,Variable,Undivided,Undivided,2S,Present,Present,None,Both Sides,None,15,1,19,0,0,35,25.26415211,0,19,2,8,2,1,10,1,4,6,1,3,1,0,1,1,3,3,11,19,12446800,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2020,HEN.310,,1,1,5,RP.310,,5743.232657,,Hennepin,Metro MN,27,0,,17,Edina,France Av,N OF MNTH 62 TO S OF 62ND ST,N OF 58TH ST TO 55TH ST,5.34,6.43,2016,15465,1.087733458,30.7,0,0,Urban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery '16,None,None,12,Curb & Gutter,6,Undivided,NV,1,Present,Present,Both Sides,One Side,None,10,0,103,0,3,116,106.643773,,63,0,6,0,0,35,0,14,3,0,1,0,0,0,0,6,20,37,63,3048600,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2021,HEN.311,,1,1,5,RP.311,,1267.15947,,Hennepin,Metro MN,27,0,,204,Minneapolis/Not Applicable,Colville Ave,E OF MINNEHAHA TO W OF TAYLOR,@ TAYLOR AVE,0.3,0.51,2016,520,0.239992324,0.23,0,0,Suburban,Urban,UM,UM,YES,Y,Industrial,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery (2016),None,None,11,Paved,2,Undivided,Undivided,2S,Present,Present,None,None,None,4,0,0,0,3,7,29.16759956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2022,HEN.312,,1,1,5,RP.312,,6844.92509,,Hennepin,Metro MN,27,0,,101,Minnetonka,CSAH 101,@ COVINGTON ROAD,N OF HANUS RD TO S OF CSAH 3,0.68,1.5,2014,10135,1.296387328,23.98,5,3.86,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,30,Statutory,None,None,12,Curb & Gutter,6,Undivided,Undivided,1,None,Present,None,Both Sides,None,14,1,10,0,16,41,31.62635049,0,34,1,7,1,0,17,0,9,1,0,0,0,0,0,1,6,10,17,34,2612600,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2023,HEN.313,,1,1,5,RP.313,,13209.22016,,Hennepin,Metro MN,27,0,,44,Minnetrista/Mound,CSAH 44,@ MNTH 7,@ CSAH 110,0,2.5,2016,4610,2.501746243,21.05,19,7.59,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Paved,Variable,Undivided,Undivided,2S,Present,Present,None,None,None,16,0,42,0,6,64,25.58213095,0,18,0,12,0,0,7,0,3,5,0,2,0,0,0,0,1,4,13,18,619400,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2024,HEN.315,,1,1,5,RP.315,,7166.339456,,Hennepin,Metro MN,27,0,,35,Minneapolis,Portland Av,@ E 60TH STREET,@ MINNEHAHA PARKWAY,4.67,6.03,2016,7025,1.357261261,17.4,10,7.37,Urban Core,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,30,Imagery 16,None,None,11,Curb & Gutter,6,Undivided,NV,3,Present,Present,Both Sides,Both Sides,Both Sides,19,10,15,0,5,49,36.10211344,"Lane configuration varies: 2-lanes w/ shoulders, 3-lanes with shoulders",65,1,16,0,0,23,0,9,8,0,4,1,0,0,1,7,18,39,65,3650200,,0,1,1,0,1,0,0,0,0,1,0,0,1,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2025,HEN.316,,1,1,5,RP.316,,10983.51727,,Hennepin,Metro MN,27,0,,60,Minnetonka,CSAH 60/Baker Rd,M.P. 2.45 TO S OF SOUTH ST,N OF CSAH 3 TO S OF MNTH 7,2.44,4.52,2016,8085,2.080211604,30.69,8,3.85,Urban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery (2017),None,None,12,Curb & Gutter,6,Undivided,Undivided,2C,Present,Present,None,None,None,16,10,46,0,4,76,36.53474476,0,40,0,6,0,0,19,0,7,2,0,1,0,0,0,0,7,12,21,40,2397800,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2027,HEN.318,,1,1,5,RP.318,,11472.31549,,Hennepin,Metro MN,27,0,,158,Edina,Vernon Av,@ TH 62 SOUTH RAMP,M.P. 2.09 TO M.P. 2.17,0,2.17,2014,11645,2.172787025,46.18,8,3.68,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,30,Imagery 17,None,None,12,Curb & Gutter,Variable,Undivided,NV,1,Present,Present,None,Both Sides,Both Sides,34,2,13,0,1,50,23.01191945,"30 mph (south end), increases to 40 mph. Lane width varies throughout.",39,0,6,0,0,20,0,2,3,0,0,0,0,0,0,0,6,33,39,779400,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2029,HEN.320,,1,1,5,RP.320,,15997.00932,,Hennepin,Metro MN,27,0,,19,Shorewood/Tonka Bay,Manitou Rd,N OF SMTHTWN TO CNTR NARROWS,NARROWS BRIDGE TO S OF CSAH 15,1.2,4.19,2016,13250,3.029736614,73.26,19,6.27,Suburban,Urban,UM,UM,YES,Y,Mixed Use,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery 15,None,None,12,Paved,8,Undivided,NV,2C,Present,Present,None,None,None,22,17,66,0,7,112,36.96690976,Mixed=Res and Natural(Lk Minnetonka). Streetview is winter with snow covering the shoulders and rd edges. ,73,1,27,1,0,30,0,9,4,0,1,0,0,0,1,3,18,51,73,3063800,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2031,HEN.323,,1,1,5,RP.323,,5384.080945,,Hennepin,Metro MN,27,0,,3,Minnetonka ,Excelsior Blvd,E OF WOODHILL TO W OF CSAH 60,SEE INTERSECTING CSAH 60,2.28,3.3,2016,11000,1.0197123,20.47,1,0.98,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery (2017),None,None,12,Curb & Gutter,6,Undivided,Undivided,1,Present,Present,None,None,None,13,5,24,0,0,42,41.18808804,0,16,1,7,1,0,9,1,5,3,1,2,0,0,0,1,0,7,8,16,1261400,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2032,HEN.324,,1,1,5,RP.324,,10072.4229,,Hennepin,Metro MN,27,0,,3,Minnetonka ,Excelsior Blvd,SEE INTERSECTING CSAH 101,E OF WHITED TO W OF WILLISTON,0,1.91,2014,9275,1.907655853,32.29,10,5.24,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery (2017),None,None,12,Curb & Gutter,Variable,Undivided,Undivided,2S,Present,Present,None,None,None,22,2,50,0,3,77,40.36367455,0,47,2,9,0,0,24,0,10,4,0,3,0,0,1,1,5,15,25,47,13940000,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2036,HEN.329,,1,1,5,RP.329,,20125.85926,,Hennepin,Metro MN,27,0,,15,Orono/Minnetonka Beach,Shoreline Dr,E OF CSAH 19 TO W OF CSAH 51,E OF CSAH 51 TO W OF ORONO ORC,8.34,12.15,2016,15240,3.811715769,106.02,30,7.87,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery (2015),None,None,12,Composite,6,Undivided,Undivided,2C,Present,Present,None,None,None,17,4,12,0,3,36,9.444565697,0,133,4,51,3,1,58,4,15,15,3,9,0,0,1,3,5,32,92,133,17121600,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2038,HEN.332,,1,1,5,RP.332,,3055.812284,,Hennepin,Metro MN,27,0,,15,Mound,Shoreline Dr,@ WILSHIRE BLVD,E OF FAIRVIEW TO W OF BARTLETT,5.81,6.39,2016,11000,0.578752327,11.62,3,5.18,Suburban,Urban,UM,UM,YES,Y,Mixed Use,Paved,2-Lane,Undivided,2-Lane Undivided,30,Imagery (2011),None,None,14,Curb & Gutter,6,Undivided,Undivided,1,Present,Present,None,Both Sides,None,10,5,18,0,0,33,57.01920923,0,22,0,1,0,0,12,0,5,1,0,1,0,0,0,0,4,5,13,22,1216400,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2039,HEN.333,,1,1,5,RP.333,,6171.268043,,Hennepin,Metro MN,27,0,,5,Minnetonka,CSAH 5/Minnetonka Blvd,SEE INTERSECTING CSAH 101,E OF TONKAWD TO M.P. 1.17,0,1.17,2016,12095,1.168800766,25.8,2,1.71,Suburban,Urban,UM,UM,YES,Y,Mixed Use,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery (2017),None,None,12,Curb & Gutter,Variable,Undivided,Undivided,2S,Present,Present,None,None,None,21,12,22,0,0,55,47.05677957,3-Lane east of Woodlawn Ave,29,0,7,0,0,20,0,7,2,0,1,0,0,0,0,3,6,20,29,1188000,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2041,HEN.336,,1,1,5,RP.336,,11535.0508,,Hennepin,Metro MN,27,0,,101,Minnetonka/Wayzata/Woodland,Bushaway Rd,M.P. 3.95 TO BREEZY POINT RD,@ CSAH 16,3.94,5.67,2014,13015,2.184668712,51.89,11,5.04,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery (2017),None,None,11,Curb & Gutter,Variable,Undivided,Undivided,2S,Present,Present,None,None,None,15,2,48,0,0,65,29.75279484,3-Lane south of Grays Bay Blvd,92,2,25,2,0,45,1,13,12,1,4,0,0,0,2,2,21,67,92,3869600,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2042,HEN.338,,1,1,5,RP.338,,22883.00075,,Hennepin,Metro MN,27,0,,5,Minnetonka/Saint Louis Park/Hopkins,Minnetonka Blvd,M.P. 3.37 TO M.P.3.96,E OF DAKOTA TO W OF VERNON,3.36,7.7,2016,11795,4.333901657,93.29,13,3,Urban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery (2016),None,None,12,Curb & Gutter,6,Undivided,Undivided,1,Present,Present,None,Both Sides,None,81,20,81,0,6,188,43.37892617,"West half is suburban, east half is urban; Sporatic spurts of curb and gutter present one side only ",218,3,30,2,1,123,2,42,18,2,8,3,0,1,2,18,57,140,218,21291000,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2044,HEN.343,,1,1,5,RP.343,,9293.232417,,Hennepin,Metro MN,27,0,,135,Orono,CSAH 135/Tonkawa Rd,@ CSAH 51,@ CSAH 84,0,1.76,2016,560,1.760081897,1.8,9,5.11,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery (2015),None,None,12,Composite,Variable,Undivided,Undivided,2S,Present,Present,None,None,None,10,3,45,0,2,60,34.08932283,Shoulder width varies,2,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,2,94800,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2045,HEN.344,,1,1,5,RP.344,,12723.12118,,Hennepin,Metro MN,27,0,,51,Orono,N Shore Dr,E OF CSAH 19 TO W OF CSAH 135,SEE INTERSECTING CSAH 146,1.26,3.52,2016,4425,2.409682042,19.46,12,4.98,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery 16,None,None,12,Paved,7,Undivided,NV,2C,Present,Present,None,None,None,15,2,51,0,9,77,31.95442331,"Shoulder variable, gravel-paved-Curb",5,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3,5,700400,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2351,S.86.4.10.001,,1,1,3,,,15857.19365,,Wright,Greater MN,86,4,CSAH,10,,,0.53 miles South of 115th Street SW,90th Street SW,,,2016,560,3.003256374,3.07,0,0,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-lane,Undivided,2-lane Undivided,55,Statutory,None,None,11,Gravel,4,Undivided,NV,2S,Present,Present,None,None,None,5,0,18,28,0,51,16.98156722,"Street View not available. Check Speed Limit, Rumbles, Mumbles, Edge Risk",5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,197400,,0,1,0,0,0,0,1,0,1,1,0,0,1,0,5,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
2049,HEN.35,,1,1,5,RP.35,,5404.52869,,Hennepin,Metro MN,27,0,,15,Mound,CSAH 15/Lynwood Blvd,W LIM MOUND TO W OF GRANDVIEW,E OF CTTNWD TO W OF CSAH 110,4.38,5.35,2016,4300,1.023584979,8.03,5,4.88,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,30,Imagery (2015),None,None,11,Curb & Gutter,Variable,Undivided,Undivided,1,Present,Present,None,None,None,15,2,55,0,0,72,70.34100877,Some areas paved shoulder only,24,0,7,0,0,11,0,4,4,0,1,0,0,0,0,0,5,19,24,583200,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2051,HEN.351,,1,1,5,RP.351,,14035.48828,,Hennepin,Metro MN,27,0,,16,Minnetonka/Wayzata,CSAH 16/McGinty Rd,@ CROSBY RD,E OF OAK LEA TO W OF FAI-494,0.8,2.66,2013,3345,2.658236417,16.23,14,5.27,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery (2015),None,None,12,Paved,Variable,Undivided,Undivided,2C,Present,Present,None,None,None,17,0,22,0,5,44,16.55232759,Sidewalks present south of Ashbourne Rd,20,1,9,0,0,10,1,5,2,0,1,0,0,0,1,3,6,10,20,1700000,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2055,HEN.356,,1,1,5,RP.356,,5904.677602,,Hennepin,Metro MN,27,0,,84,Orono,Bayside Rd,SEE INTERSECTING CSAH 19,E OF CSAH 19 TO W OF CSAH 135,0,1.08,2016,650,1.118310152,1.33,6,5.37,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery 15,None,None,11,Paved,1,Undivided,NV,2C,Present,Present,None,None,None,4,0,17,4,3,28,25.03777682,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,15600,,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2056,HEN.357,,1,1,5,RP.357,,12450.06672,,Hennepin,Metro MN,27,0,,40,Golden Valley,Glenwood Av,@ MNTH 55,@ THEODORE WIRTH PARKWAY,0,2.36,2013,6635,2.357967182,28.55,7,2.97,Urban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,35,Imagery 16,None,None,12,Curb & Gutter,Variable,Undivided,NV,3,Present,Present,None,One Side,None,39,0,81,0,4,124,52.58766997,"Rdway configuration is variable. Shoulder widths vary on each side, avg 6', some areas <1 ft. ",65,0,17,0,0,32,0,11,10,0,5,1,0,0,0,6,12,47,65,2430600,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2057,HEN.360,,1,1,5,RP.360,,10027.98787,,Hennepin,Metro MN,27,0,,6,Independence,Watertown Rd,E OF CSAH 19 TO W OF MCCULLEY,E OF MCCULLEY TO E OF ORCHARD,5.92,7.79,2016,8295,1.899240127,28.75,7,3.69,Suburban,Urban,UM,UM,YES,Y,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery 11,None,None,12,Paved,6,Undivided,NV,2C,Present,Present,None,None,One Side,8,1,28,5,2,44,23.16716005,TWLTL for small portion of this segment. Shoulder widths vary on each side - average 6'; some C&G shoulder. Bike Lane appears to be present on north shoulder. ,18,1,6,0,0,8,1,2,1,0,0,0,0,0,1,0,4,13,18,1039400,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2457,S.86.4.5.004,,1,1,3,,,19900.21016,,Wright,Greater MN,86,4,CSAH,5,,Co Rd 5 NW,Co Rd 37 NW,Ash St W,,,2016,810,3.768979198,5.57,8,2.12,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-lane,Undivided,2-lane Undivided,55,Statutory,None,None,12,Gravel,2.5,Undivided,NV,2S,Present,Present,None,None,None,9,0,33,20,2,64,16.98072519,,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,11087000,,0,1,0,0,0,0,1,0,1,1,0,1,1,0,6,,0,1,0,0,0,0,0,0,,NA,NA,NA,NA,NA
